,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490,2500,2510,2520,2530,2540,2550,2560,2570,2580,2590,2600,2610,2620,2630,2640,2650,2660,2670,2680,2690,2700,2710,2720,2730,2740,2750,2760,2770,2780,2790,2800,2810,2820,2830,2840,2850,2860,2870,2880,2890,2900,2910,2920,2930,2940,2950,2960,2970,2980,2990,3000,3010,3020,3030,3040,3050,3060,3070,3080,3090,3100,3110,3120,3130,3140,3150,3160,3170,3180,3190,3200,3210,3220,3230,3240,3250,3260,3270,3280,3290,3300,3310,3320,3330,3340,3350,3360,3370,3380,3390,3400,3410,3420,3430,3440,3450,3460,3470,3480,3490,3500,3510,3520,3530,3540,3550,3560,3570,3580,3590,3600,3610,3620,3630,3640,3650,3660,3670,3680,3690,3700,3710,3720,3730,3740,3750,3760,3770,3780,3790,3800,3810,3820,3830,3840,3850,3860,3870,3880,3890,3900,3910,3920,3930,3940,3950,3960,3970,3980,3990,4000,4010,4020,4030,4040,4050,4060,4070,4080,4090,4100,4110,4120,4130,4140,4150,4160,4170,4180,4190,4200,4210,4220,4230,4240,4250,4260,4270,4280,4290,4300,4310,4320,4330,4340,4350,4360,4370,4380,4390,4400,4410,4420,4430,4440,4450,4460,4470,4480,4490,4500,4510,4520,4530,4540,4550,4560,4570,4580,4590,4600,4610,4620,4630,4640,4650,4660,4670,4680,4690,4700,4710,4720,4730,4740,4750,4760,4770,4780,4790,4800,4810,4820,4830,4840,4850,4860,4870,4880,4890,4900,4910,4920,4930,4940,4950,4960,4970,4980,4990,5000,5010,5020,5030,5040,5050,5060,5070,5080,5090,5100,5110,5120,5130,5140,5150,5160,5170,5180,5190,5200,5210,5220,5230,5240,5250,5260,5270,5280,5290,5300,5310,5320,5330,5340,5350,5360,5370,5380,5390,5400,5410,5420,5430,5440,5450,5460,5470,5480,5490,5500,5510,5520,5530,5540,5550,5560,5570,5580,5590,5600,5610,5620,5630,5640,5650,5660,5670,5680,5690,5700,5710,5720,5730,5740,5750,5760,5770,5780,5790,concentration
6,0.016078,0.017045,0.0164,0.0164,0.016723,0.016723,0.017367,0.018011,0.017367,0.017045,0.017045,0.018334,0.018656,0.017367,0.018011,0.018011,0.017045,0.018978,0.018011,0.018334,0.020589,0.018656,0.019945,0.018978,0.018978,0.018656,0.019622,0.0193,0.020911,0.018011,0.021878,0.020267,0.019622,0.020911,0.020267,0.019945,0.020911,0.020911,0.021556,0.021556,0.021234,0.023167,0.0222,0.022522,0.020911,0.021878,0.024133,0.023811,0.023489,0.022522,0.024133,0.023167,0.023167,0.023167,0.022845,0.026067,0.022845,0.024778,0.024133,0.024456,0.024778,0.022522,0.026067,0.0251,0.024456,0.025745,0.025745,0.026711,0.025422,0.027033,0.028,0.0251,0.027356,0.025745,0.027356,0.027356,0.027033,0.027678,0.028967,0.028322,0.027033,0.027356,0.027678,0.027033,0.028644,0.029611,0.028322,0.027678,0.028644,0.029933,0.029289,2.578656,2.238075,2.021868,1.862372,1.74283,1.647454,1.563356,1.497624,1.435759,1.388393,1.342316,1.303972,1.272718,1.244363,1.218585,1.196997,1.175086,1.157042,1.141254,1.127076,1.114188,1.101944,1.090022,1.080677,1.071655,1.062311,1.055222,1.048134,1.041045,1.0375,1.032023,1.024934,1.02139,1.01559,1.012045,1.007212,1.00399,1.00109,0.997546,0.994646,0.991101,0.990457,0.987235,0.984013,0.981757,0.980468,0.977568,0.976924,0.974668,0.97338,0.052166,0.052488,0.056033,0.055711,0.058288,0.059255,0.06151,0.063444,0.065377,0.066344,0.069566,0.068921,0.071821,0.072788,0.075688,0.075366,0.077621,0.080199,0.082454,0.084388,0.084066,0.088254,0.089221,0.089543,0.091476,0.091154,0.093732,0.09631,0.09631,0.09921,0.101465,0.103076,0.103721,0.105332,0.108232,0.109198,0.113065,0.114032,0.114676,0.117254,0.117576,0.119509,0.12112,0.122731,0.126276,0.127565,0.128531,0.129498,0.132076,0.133042,0.134976,0.138198,0.140131,0.141742,0.142064,0.14432,0.146253,0.146897,0.15012,0.149797,0.153342,0.153664,0.155275,0.158497,0.160108,0.162042,0.162364,0.163975,0.163653,0.167841,0.170097,0.171708,0.173319,0.173964,0.17783,0.178152,0.181052,0.182341,0.182986,0.184597,0.18653,0.18943,0.18943,0.191041,0.193941,0.194908,0.196519,0.197485,0.20103,0.202963,0.204252,0.204896,0.206507,0.208441,0.209085,0.212307,0.213596,0.215529,0.216818,0.220363,2.474903,2.164287,1.961614,1.818228,1.702875,1.611366,1.537579,1.474424,1.42287,1.37486,1.336838,1.30075,1.270462,1.242752,1.220841,1.199253,1.181208,1.164776,1.14802,1.136098,1.12321,1.111288,1.100977,1.091955,1.083577,1.075844,1.067789,1.061022,1.0549,1.050711,1.044911,1.039756,1.035889,1.031056,1.026545,1.024612,1.019779,1.017845,1.014301,1.011723,1.007534,1.005279,1.002701,1.000446,1.000124,0.997868,0.995612,0.993357,0.991101,0.991101,0.18073,0.195552,0.207152,0.223263,0.236796,0.250006,0.263217,0.277395,0.289639,0.303494,0.316383,0.330882,0.34506,0.358271,0.373093,0.385337,0.399192,0.41337,0.426258,0.440113,0.452358,0.466213,0.479746,0.49199,0.50649,0.517767,0.532267,0.544511,0.556755,0.570933,0.581888,0.59381,0.607021,0.619587,0.632798,0.644076,0.655998,0.667597,0.680164,0.691763,0.702397,0.71303,0.725274,0.736551,0.748151,0.760073,0.770062,0.780695,0.79165,0.802283,0.812272,0.824194,0.833216,0.844494,0.852871,0.864471,0.873815,0.883482,0.893148,0.903137,0.91377,0.923114,0.930847,0.94148,0.949213,0.959524,0.967902,0.977246,0.987557,0.993679,1.002701,1.010757,1.020745,1.027512,1.035889,1.0433,1.053289,1.060056,1.069078,1.074555,1.083899,1.093566,1.099688,1.106455,1.115477,1.121921,1.12901,1.135776,1.142543,1.149954,1.158009,1.163809,1.170575,1.176375,1.183786,1.189908,1.197319,1.203119,1.209886,1.216652,2.397249,2.079222,1.88396,1.745085,1.640043,1.557234,1.489246,1.432214,1.385815,1.346505,1.310739,1.281417,1.253707,1.229863,1.208919,1.190231,1.174442,1.15962,1.147054,1.134809,1.122565,1.112577,1.104521,1.096466,1.08841,1.081644,1.075844,1.068111,1.062633,1.057478,1.054256,1.048778,1.044911,1.0404,1.038789,1.034278,1.031056,1.027512,1.025579,1.023323,1.021067,1.017845,1.01559,1.013012,1.011079,1.009146,1.008501,1.007212,1.004957,1.00399,0.518734,0.570611,0.61701,0.65922,0.701108,0.737196,0.773928,0.804861,0.838049,0.866726,0.896048,0.921503,0.948247,0.972091,0.994968,1.016556,1.038145,1.057478,1.0752,1.095177,1.111932,1.128687,1.144476,1.158653,1.172831,1.187008,1.202152,1.212463,1.224063,1.235663,1.248874,1.256607,1.267884,1.277229,1.28754,1.295917,1.305261,1.312672,1.322017,1.329105,1.336838,1.344249,1.350694,1.357138,1.362293,1.368416,1.375504,1.380338,1.385493,1.390648,1.397093,1.401926,1.406115,1.410948,1.414492,1.419326,1.424803,1.428992,1.432214,1.436081,1.438981,1.443492,1.446392,1.449936,1.455091,1.456058,1.458958,1.463147,1.465725,1.467336,1.470236,1.472491,1.476035,1.47958,1.480224,1.483124,1.485702,1.486346,1.489891,1.491502,1.492791,1.496013,1.498268,1.499879,1.499557,1.50439,1.50439,1.506968,1.50729,1.509546,1.509868,1.511157,1.512768,1.51599,1.51599,1.517279,1.518246,1.519857,1.522112,1.524368,2.023801,1.801795,1.659376,1.556911,1.480546,1.417714,1.368093,1.324916,1.291084,1.26144,1.235663,1.213108,1.192808,1.177986,1.160909,1.147376,1.135776,1.124176,1.113865,1.106455,1.097755,1.089377,1.084222,1.0781,1.071011,1.067466,1.061344,1.055867,1.052322,1.049745,1.044911,1.042011,1.038789,1.035245,1.032667,1.029767,1.027512,1.024934,1.023967,10
7,0.018656,0.017045,0.017045,0.017367,0.017045,0.019622,0.017045,0.018334,0.017367,0.020267,0.018978,0.020267,0.019622,0.0193,0.0193,0.020267,0.018978,0.018334,0.021556,0.018334,0.021556,0.020589,0.020589,0.020589,0.021556,0.021234,0.021234,0.021234,0.021556,0.020911,0.021878,0.020911,0.020911,0.022522,0.020911,0.023811,0.021878,0.022522,0.021556,0.022845,0.0222,0.022845,0.023167,0.021556,0.023489,0.023811,0.0222,0.023167,0.025422,0.023811,0.024133,0.023489,0.024456,0.026389,0.024456,0.024456,0.025422,0.025745,0.025422,0.024133,0.024456,0.026389,0.025745,0.028,0.027678,0.027033,0.026389,0.027678,0.027033,0.026711,0.028967,0.028322,0.027678,0.027033,0.027678,0.028322,0.029289,0.028,0.028967,0.026711,0.028322,0.029289,0.029289,0.029289,0.030578,0.029289,0.029933,0.030578,0.031544,0.0309,0.029933,2.676609,2.346661,2.132388,1.971925,1.849161,1.749596,1.66292,1.591711,1.529845,1.476358,1.428992,1.389682,1.355527,1.324916,1.29785,1.272395,1.250807,1.23083,1.215363,1.199253,1.185075,1.172831,1.160587,1.149631,1.13932,1.132554,1.123532,1.116765,1.109032,1.104199,1.096788,1.091633,1.086477,1.081322,1.076489,1.072944,1.069722,1.0665,1.063922,1.058767,1.055545,1.052967,1.049422,1.046845,1.045556,1.044911,1.042334,1.0404,1.037823,1.036534,0.057644,0.058288,0.059899,0.063122,0.063444,0.066344,0.066666,0.069244,0.069566,0.073755,0.075366,0.076977,0.077943,0.079555,0.079232,0.08181,0.084388,0.087288,0.088254,0.088899,0.091154,0.093088,0.094054,0.095987,0.098565,0.100176,0.10211,0.10211,0.103721,0.105976,0.108554,0.109198,0.110487,0.114032,0.114998,0.115643,0.11822,0.12112,0.122087,0.122409,0.125954,0.126276,0.129176,0.131753,0.132398,0.133687,0.134976,0.137553,0.137231,0.141098,0.143031,0.144642,0.145931,0.147542,0.150442,0.151086,0.151731,0.154953,0.155275,0.158819,0.159142,0.161719,0.16333,0.165586,0.167841,0.16913,0.169775,0.174608,0.172997,0.175252,0.177186,0.179763,0.180086,0.182341,0.182663,0.185563,0.187174,0.188463,0.190397,0.193941,0.194908,0.196196,0.197485,0.199741,0.200707,0.203285,0.202963,0.206507,0.207796,0.209085,0.210374,0.213918,0.214885,0.216496,0.219396,0.219718,0.221651,0.223907,0.224874,0.225196,2.590578,2.280285,2.076645,1.924559,1.807917,1.711253,1.63231,1.565611,1.511157,1.460247,1.418037,1.38066,1.347149,1.32105,1.293662,1.272395,1.251774,1.232118,1.217297,1.203119,1.189908,1.176697,1.166387,1.155431,1.146087,1.137709,1.13191,1.122888,1.118377,1.109999,1.105166,1.100655,1.094855,1.091633,1.085833,1.081966,1.0781,1.075522,1.072944,1.069078,1.066822,1.062955,1.061667,1.058444,1.0578,1.053289,1.051678,1.049745,1.049422,1.045878,0.194908,0.207474,0.22294,0.237762,0.250006,0.264828,0.278361,0.293505,0.308005,0.320572,0.335393,0.348282,0.363104,0.376637,0.391137,0.404347,0.419814,0.433025,0.446235,0.460735,0.473946,0.487157,0.500368,0.513901,0.526789,0.538711,0.552244,0.564488,0.577377,0.591555,0.603799,0.616043,0.629254,0.642142,0.653742,0.665664,0.678875,0.690152,0.702397,0.714641,0.725596,0.737196,0.748151,0.761362,0.771351,0.783273,0.79455,0.806472,0.816783,0.826127,0.838371,0.84836,0.858671,0.869949,0.879615,0.888315,0.900237,0.909259,0.919247,0.928269,0.939869,0.949213,0.956947,0.966291,0.976924,0.985302,0.995935,1.003668,1.012045,1.022356,1.03009,1.038789,1.048778,1.056511,1.063922,1.072944,1.081644,1.089377,1.096144,1.104843,1.112577,1.120954,1.127721,1.135776,1.143509,1.150598,1.158331,1.166064,1.172831,1.179597,1.187331,1.194097,1.199253,1.207952,1.213752,1.221808,1.228252,1.234374,1.242107,1.248229,2.513569,2.187487,1.981591,1.839172,1.730263,1.644232,1.571733,1.511479,1.46218,1.418037,1.382915,1.350049,1.322017,1.295595,1.272718,1.254351,1.237596,1.221808,1.208919,1.194419,1.183464,1.173153,1.163164,1.155431,1.146087,1.138032,1.132876,1.125787,1.119343,1.115477,1.110966,1.104521,1.100977,1.096466,1.091955,1.088733,1.086799,1.084222,1.080355,1.076811,1.074555,1.071978,1.0694,1.065855,1.064889,1.061989,1.061667,1.060056,1.059089,1.054578,0.546122,0.597999,0.646331,0.692086,0.733651,0.772962,0.810016,0.843527,0.874782,0.906359,0.936003,0.963391,0.98949,1.016879,1.039112,1.061022,1.081644,1.102588,1.122888,1.141898,1.15962,1.177664,1.191842,1.206986,1.223096,1.237918,1.251774,1.262729,1.275295,1.287217,1.297206,1.309128,1.322017,1.330394,1.339094,1.348116,1.35746,1.36616,1.37486,1.382271,1.390648,1.397737,1.403859,1.410626,1.418681,1.423192,1.429314,1.434147,1.439303,1.447358,1.451547,1.456058,1.461858,1.466047,1.47088,1.476035,1.478935,1.482802,1.486024,1.490535,1.494724,1.498268,1.500202,1.503746,1.507935,1.511479,1.513735,1.51599,1.521468,1.521468,1.526301,1.528234,1.531134,1.531779,1.535645,1.538545,1.539834,1.543701,1.544667,1.545956,1.548212,1.550467,1.550789,1.556267,1.556589,1.558523,1.557878,1.561422,1.563034,1.565289,1.566256,1.566578,1.568189,1.571411,1.570445,1.571411,1.573667,1.574633,1.574956,1.578178,2.117244,1.886215,1.738641,1.631343,1.551112,1.486346,1.434792,1.389037,1.353916,1.319761,1.293339,1.27014,1.251129,1.233085,1.217619,1.20183,1.187975,1.177986,1.166064,1.15672,1.148987,1.141576,1.132876,1.12611,1.119343,1.114832,1.109677,1.104521,1.100655,1.097433,1.092277,1.089055,1.086799,1.081644,1.080355,1.0781,1.074233,1.0723,1.071978,10
8,0.019622,0.018011,0.018334,0.019945,0.020589,0.018656,0.017689,0.017689,0.0193,0.018978,0.019622,0.020267,0.019945,0.021556,0.020911,0.020911,0.019945,0.0193,0.0222,0.020589,0.020267,0.020589,0.018978,0.024133,0.021556,0.022845,0.020267,0.021878,0.021878,0.0222,0.022522,0.022845,0.024456,0.022522,0.024133,0.024778,0.022522,0.024778,0.024456,0.024456,0.026067,0.023811,0.024456,0.024133,0.023489,0.026067,0.024778,0.024778,0.0251,0.025422,0.0251,0.026067,0.027356,0.026067,0.0251,0.026389,0.026711,0.027678,0.026389,0.027033,0.026711,0.027356,0.026711,0.027356,0.028644,0.027678,0.027678,0.027356,0.028322,0.028644,0.028322,0.029289,0.028322,0.028322,0.028322,0.028322,0.031222,0.028967,0.029611,0.029289,0.029611,0.029933,0.031867,0.031867,0.029933,0.031222,0.031867,0.031544,0.031544,0.0309,0.030256,2.691109,2.389838,2.182009,2.024446,1.901037,1.801795,1.71673,1.645198,1.582689,1.529523,1.479258,1.439625,1.403859,1.372282,1.343927,1.318472,1.297528,1.276584,1.258862,1.242752,1.228252,1.21633,1.203441,1.19313,1.183786,1.172509,1.166064,1.15672,1.149631,1.142865,1.137709,1.13191,1.125787,1.122243,1.115799,1.112254,1.108388,1.104521,1.100977,1.098399,1.095821,1.092921,1.089377,1.086477,1.084222,1.081322,1.080355,1.076489,1.074877,1.073266,0.059577,0.06151,0.062477,0.064733,0.066988,0.068921,0.072144,0.072466,0.07311,0.075043,0.077621,0.07891,0.081488,0.082777,0.083421,0.085999,0.088577,0.087932,0.091799,0.092443,0.095665,0.096632,0.098243,0.099854,0.101143,0.104687,0.104365,0.106943,0.107909,0.108876,0.111454,0.114676,0.11532,0.114676,0.117576,0.12112,0.121442,0.122409,0.127242,0.125954,0.129176,0.130465,0.131431,0.13272,0.13562,0.136587,0.139487,0.139164,0.14142,0.144642,0.146253,0.147542,0.147864,0.150442,0.152053,0.154308,0.154308,0.158175,0.160753,0.160108,0.162686,0.163975,0.165586,0.167519,0.170741,0.171064,0.172675,0.175897,0.176219,0.177186,0.178797,0.181052,0.182341,0.184274,0.185563,0.187819,0.189108,0.189752,0.191685,0.193296,0.196196,0.198452,0.200707,0.201674,0.201996,0.20393,0.206185,0.208118,0.209729,0.210052,0.212629,0.213596,0.216174,0.216174,0.218751,0.222296,0.222296,0.223263,0.22584,0.226485,2.5938,2.311217,2.112411,1.967736,1.851416,1.756685,1.675487,1.610399,1.554012,1.504068,1.461858,1.42287,1.388393,1.361005,1.33555,1.312028,1.291084,1.274651,1.257896,1.242429,1.227607,1.215363,1.205052,1.194097,1.184108,1.176375,1.167998,1.161553,1.154787,1.148987,1.143187,1.136098,1.130621,1.126432,1.122243,1.119343,1.113221,1.110643,1.107421,1.103877,1.101299,1.099044,1.09711,1.092921,1.090666,1.087766,1.088088,1.084222,1.081644,1.079711,0.204896,0.217785,0.232607,0.245818,0.260962,0.275139,0.288672,0.303494,0.318316,0.331527,0.346027,0.35956,0.373737,0.387592,0.400159,0.414336,0.428514,0.44108,0.456546,0.469757,0.482001,0.497145,0.510034,0.521956,0.535811,0.547733,0.562877,0.574155,0.587366,0.59961,0.612499,0.625065,0.638598,0.649876,0.663731,0.675331,0.68693,0.699174,0.71013,0.723341,0.73494,0.745896,0.756851,0.768773,0.780373,0.792295,0.802606,0.813883,0.824516,0.835149,0.846749,0.856415,0.868337,0.878326,0.888637,0.898626,0.907648,0.918925,0.928592,0.937292,0.94728,0.956302,0.965969,0.976602,0.985946,0.994646,1.002701,1.01269,1.023323,1.032345,1.040078,1.048134,1.057478,1.065533,1.074555,1.082611,1.090666,1.099688,1.108066,1.114832,1.124176,1.131265,1.139643,1.146731,1.155753,1.161876,1.169287,1.176697,1.184431,1.191519,1.19893,1.205697,1.213108,1.219552,1.226641,1.234696,1.241785,1.247585,1.253385,1.260151,2.516469,2.216486,2.021546,1.880416,1.77344,1.687086,1.616521,1.556911,1.505357,1.462825,1.424481,1.392582,1.362616,1.339094,1.316861,1.296884,1.277873,1.262085,1.247263,1.233085,1.222452,1.211819,1.201508,1.191197,1.184753,1.175731,1.169287,1.162842,1.157365,1.151565,1.146409,1.140932,1.137709,1.132232,1.128365,1.124821,1.121599,1.117732,1.114832,1.11161,1.109677,1.106777,1.104521,1.101621,1.100332,1.096788,1.095821,1.094533,1.092277,1.090344,0.571577,0.623454,0.671786,0.717863,0.758462,0.798095,0.83386,0.869949,0.90217,0.932136,0.963391,0.990779,1.016556,1.041045,1.066822,1.090666,1.112899,1.133198,1.152209,1.17122,1.189586,1.205052,1.223741,1.239207,1.25274,1.266596,1.281095,1.293017,1.307517,1.321694,1.330072,1.341349,1.35166,1.361649,1.372282,1.38066,1.391937,1.398059,1.408692,1.415137,1.424159,1.431248,1.436725,1.443814,1.449292,1.45638,1.462502,1.470236,1.475713,1.479902,1.485057,1.492146,1.495368,1.500524,1.506001,1.51019,1.514057,1.516957,1.52179,1.528879,1.53049,1.532745,1.538867,1.541123,1.543701,1.548534,1.550467,1.553689,1.558523,1.560134,1.561745,1.565933,1.568511,1.5698,1.573022,1.575278,1.575922,1.579144,1.583655,1.582366,1.586233,1.588489,1.588811,1.591066,1.594611,1.593966,1.594933,1.598477,1.600411,1.601377,1.602666,1.604277,1.605244,1.606855,1.608144,1.608788,1.611688,1.612332,1.61491,1.613944,2.141088,1.920048,1.77344,1.668076,1.585911,1.525334,1.471847,1.426737,1.38936,1.358105,1.328783,1.305261,1.284317,1.266273,1.250163,1.235018,1.222452,1.211497,1.199897,1.189586,1.180886,1.173475,1.164776,1.158653,1.152209,1.146087,1.141576,1.136098,1.132876,1.127721,1.122888,1.12031,1.117088,1.113221,1.109677,1.107421,1.106455,1.104521,1.10001,10
9,0.018656,0.019622,0.018334,0.020911,0.021556,0.019622,0.0193,0.021556,0.020589,0.020589,0.020589,0.022522,0.019622,0.021234,0.020267,0.020589,0.020267,0.021234,0.021556,0.021556,0.021878,0.022522,0.021878,0.023811,0.0222,0.023167,0.023489,0.0222,0.022845,0.023811,0.022522,0.024133,0.023489,0.025745,0.024456,0.023167,0.023489,0.024778,0.026389,0.024456,0.023811,0.024778,0.024778,0.024133,0.026389,0.0251,0.025422,0.027033,0.026389,0.0251,0.025745,0.027356,0.025422,0.026711,0.026711,0.026711,0.027033,0.026389,0.028644,0.027678,0.029611,0.028,0.027033,0.027678,0.028644,0.027356,0.028967,0.027678,0.029933,0.030256,0.028967,0.029289,0.0309,0.030256,0.029289,0.031222,0.028644,0.030256,0.030256,0.029611,0.0309,0.030256,0.030578,0.031222,0.031544,0.031222,0.031222,0.033156,0.032189,0.031544,0.032189,2.726231,2.427537,2.223575,2.067945,1.947114,1.845294,1.758296,1.684831,1.622966,1.564967,1.517601,1.476358,1.441881,1.406437,1.380338,1.353916,1.330716,1.310417,1.293017,1.277229,1.261118,1.247263,1.234052,1.223419,1.21343,1.203441,1.194742,1.187653,1.179597,1.172509,1.165742,1.160587,1.154787,1.150276,1.144798,1.140932,1.138676,1.133198,1.130621,1.127076,1.122888,1.119343,1.116765,1.113543,1.110321,1.109032,1.106132,1.104521,1.102588,1.101621,0.062799,0.064088,0.066666,0.067633,0.068277,0.072788,0.071821,0.074399,0.076332,0.077621,0.080843,0.080843,0.085032,0.083743,0.086321,0.089865,0.089865,0.092121,0.094376,0.094699,0.097599,0.098243,0.100821,0.101787,0.105332,0.104687,0.106943,0.109198,0.109843,0.114032,0.114354,0.114998,0.116931,0.119831,0.121442,0.120798,0.123054,0.124987,0.12692,0.127565,0.130142,0.133364,0.133687,0.135942,0.137875,0.13852,0.142064,0.140775,0.143998,0.145609,0.146253,0.148831,0.151409,0.15302,0.153342,0.154953,0.156564,0.157853,0.159786,0.159786,0.16333,0.164942,0.16623,0.16913,0.169453,0.172997,0.173319,0.173964,0.17783,0.178475,0.18073,0.181375,0.184597,0.184274,0.18653,0.187174,0.188785,0.190719,0.193619,0.19523,0.197485,0.197485,0.200063,0.201996,0.201674,0.204896,0.207474,0.208763,0.209729,0.211018,0.211018,0.215529,0.215529,0.218751,0.218751,0.219718,0.221974,0.223263,0.224874,0.226485,2.627311,2.350205,2.154943,2.00608,1.891371,1.797284,1.717697,1.651321,1.592033,1.54209,1.497302,1.460247,1.424803,1.394837,1.368093,1.344894,1.322661,1.304939,1.288184,1.273362,1.259507,1.246618,1.235018,1.224063,1.214397,1.205052,1.199253,1.190553,1.182497,1.176697,1.169609,1.166387,1.160264,1.154142,1.151565,1.146409,1.142543,1.139965,1.134165,1.132232,1.129332,1.125465,1.12321,1.12031,1.117732,1.115477,1.113865,1.111932,1.109677,1.107099,0.210696,0.225518,0.241951,0.253229,0.267406,0.280939,0.29705,0.310261,0.32476,0.338293,0.351826,0.366326,0.378892,0.393392,0.406925,0.421425,0.433669,0.448169,0.462024,0.474268,0.488446,0.501334,0.51519,0.526789,0.54,0.553533,0.565455,0.578666,0.590266,0.603477,0.616687,0.628932,0.64182,0.652775,0.666631,0.677908,0.68983,0.702397,0.713674,0.725596,0.737518,0.747829,0.759429,0.770706,0.781339,0.793261,0.802928,0.815816,0.826127,0.837405,0.847393,0.860282,0.867693,0.879937,0.889604,0.89927,0.908937,0.918925,0.929236,0.938903,0.947925,0.958558,0.967258,0.976602,0.987235,0.994324,1.004312,1.014301,1.023323,1.030734,1.0404,1.0491,1.055867,1.0665,1.073911,1.081966,1.089699,1.098077,1.106132,1.115154,1.122243,1.129654,1.13932,1.14802,1.155431,1.160909,1.169609,1.176697,1.183786,1.189908,1.200219,1.205052,1.21343,1.21923,1.225674,1.232763,1.240174,1.246296,1.252096,1.259507,2.548046,2.25193,2.05699,1.916181,1.80985,1.720597,1.64681,1.587522,1.535645,1.492791,1.453803,1.420614,1.391615,1.364549,1.341994,1.320728,1.303006,1.285606,1.271429,1.257573,1.246296,1.234696,1.224708,1.21633,1.205697,1.19893,1.190553,1.185075,1.178953,1.172509,1.168642,1.162842,1.157687,1.154142,1.150598,1.146409,1.144154,1.139643,1.137065,1.132232,1.129654,1.128043,1.123532,1.12321,1.119665,1.118054,1.115154,1.113865,1.112254,1.110643,0.581244,0.635698,0.683386,0.728496,0.771351,0.810983,0.844816,0.880582,0.91377,0.945347,0.974346,1.002379,1.028801,1.054578,1.078422,1.101621,1.125143,1.146409,1.165098,1.186364,1.202475,1.220841,1.23663,1.251774,1.267562,1.282706,1.295273,1.308806,1.322339,1.333939,1.346505,1.357138,1.367127,1.376793,1.389682,1.398059,1.406437,1.414815,1.423514,1.43447,1.439947,1.448647,1.456058,1.462825,1.468624,1.477324,1.481835,1.489568,1.494724,1.498913,1.504713,1.511479,1.516635,1.519857,1.524368,1.529845,1.536934,1.539512,1.541445,1.547245,1.551112,1.554656,1.559811,1.562067,1.564967,1.567545,1.572056,1.574956,1.578178,1.5814,1.581078,1.5872,1.590744,1.591711,1.593,1.597833,1.599766,1.600088,1.602022,1.606855,1.607499,1.610721,1.61201,1.61491,1.615877,1.61781,1.618777,1.621677,1.624899,1.623932,1.625543,1.627799,1.630054,1.629088,1.633599,1.635532,1.634565,1.63811,1.636821,1.639076,2.165254,1.949692,1.803084,1.698686,1.61781,1.552078,1.497624,1.454125,1.41707,1.385493,1.356494,1.332005,1.310095,1.293339,1.275618,1.259507,1.247263,1.235663,1.223419,1.214074,1.205052,1.196675,1.189264,1.181853,1.176697,1.17122,1.164453,1.161553,1.15672,1.148987,1.147054,1.14222,1.139965,1.136421,1.133198,1.130621,1.128043,1.124821,1.122565,10
